time_steps,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
13939,0,-2,4,11,5,75,-3,-5
13940,-2,0,0,8,-3,41,2,-2
13941,-2,-2,-2,-10,1,18,-11,-9
13942,-3,1,1,1,-6,33,-1,-3
13943,-1,-1,-3,2,-1,-24,1,7
13944,3,-5,-3,4,3,-33,-9,2
13945,0,-1,-1,3,-14,-29,10,-3
13946,-1,-1,-5,-11,0,-7,-9,1
13947,-2,-1,-1,-3,3,3,-2,-1
13948,-2,4,-1,3,1,-8,1,-3
13949,-2,-1,-1,-1,7,-3,-5,-1
13950,0,0,2,5,-6,-13,1,-3
13951,-2,0,1,1,2,-5,3,-1
13952,0,-4,0,-4,-2,1,16,2
13953,1,-2,3,3,-1,1,2,4
13954,-1,3,0,0,-1,-6,-9,-2
13955,-2,-1,-1,-5,-5,0,-5,0
13956,-2,-1,-3,-11,4,-10,-10,-1
13957,0,0,4,3,-8,6,-2,1
13958,-1,-5,1,-4,-6,2,8,-1
13959,-1,0,5,5,0,-33,0,1
13960,-2,1,5,4,11,64,14,0
13961,2,2,3,-3,-6,-106,-2,2
13962,-1,-2,-1,-9,-3,-83,-19,-2
13963,0,0,-3,-3,-6,-9,-2,0
13964,-2,-4,-1,3,4,-13,-5,-2
13965,-4,-2,-5,0,0,63,3,1
13966,1,0,-6,2,3,47,13,3
13967,0,1,-4,-5,-2,0,-9,-2
13968,-1,-2,-5,-6,-6,14,-8,-5
13969,-1,-5,-3,-2,3,45,7,1
13970,-2,1,0,5,-8,15,-3,1
13971,-2,-1,-1,-4,5,23,-5,3
13972,-1,-3,-4,-11,5,14,13,1
13973,-2,0,-1,0,4,10,-9,0
13974,-1,1,1,3,2,25,2,-3
13975,1,-1,0,1,-4,5,1,-4
13976,-1,1,0,3,-7,-17,-5,-3
13977,0,-1,-3,0,2,8,1,-4
13978,-1,0,-4,0,0,4,7,-2
13979,-2,0,-1,-2,-2,-10,-6,1
13980,-1,-2,-2,0,-10,-41,-9,0
13981,-1,1,-1,0,5,29,3,-1
13982,0,-2,-2,-5,3,-2,-9,2
13983,1,0,-2,-3,-6,4,0,2
13984,2,0,-2,2,0,-11,-2,1
13985,-3,-3,-4,4,-11,-15,3,-1
13986,-3,-3,-1,2,14,18,-3,-1
13987,-3,0,-4,-8,3,-16,-2,-3
13988,-1,0,1,-1,-10,-11,-2,-2
13989,0,5,1,1,-2,23,4,0
13990,1,-2,-2,0,1,-26,-3,-1
13991,1,-3,-2,-3,-1,12,8,-3
13992,2,0,2,2,3,-6,-11,5
13993,0,0,-2,-1,1,-12,3,-1
13994,-2,-1,0,-3,-8,-6,-1,-4
13995,-2,-2,-1,2,4,-7,2,6
13996,1,-1,-2,-2,-7,2,-3,-2
13997,1,-3,2,-1,-1,-8,-6,-4
13998,-1,0,2,2,1,8,4,-2
13999,-2,0,-3,-1,3,-12,1,-3
14000,0,-1,0,0,0,-1,1,-1
14001,-1,-2,-2,-2,0,-5,-4,-1
14002,1,-1,0,0,-7,-3,12,-3
14003,-1,-2,-2,-3,-3,-4,0,-4
14004,-1,-2,-2,0,-2,6,7,-2
14005,0,-1,0,0,4,-2,-4,1
14006,-3,-1,-1,-3,0,1,-4,1
14007,-3,0,1,1,1,2,-3,-2
14008,-3,3,-1,2,-1,-9,1,0
14009,-1,1,-2,-4,3,12,-2,2
14010,1,-3,-4,-2,-18,-3,-1,-1
14011,-1,-5,-1,0,3,-9,0,-3
14012,-1,-5,0,0,3,9,-7,-3
14013,-1,1,1,0,-1,-20,-3,-1
14014,-1,2,1,1,2,16,-1,1
14015,1,2,-1,-1,0,-1,-3,1
14016,-1,-4,0,-2,-1,-6,-3,-1
14017,-2,-2,1,-2,1,-3,2,-2
14018,0,-1,-1,-2,-2,-2,1,-2
14019,1,1,0,2,-5,-1,-2,-1
14020,1,0,4,2,-1,1,0,-2
14021,0,-1,3,-1,-1,1,0,-4
14022,-1,-2,1,-3,4,-17,-5,0
14023,-1,-2,-3,-4,-4,9,2,-1
14024,-1,-1,-2,-2,4,12,-1,1
14025,0,2,-3,-4,0,1,4,-3
14026,1,0,0,0,-1,-6,0,-3
14027,0,-1,-1,2,-1,-16,-13,1
14028,-2,-2,-1,1,-3,3,3,1
14029,-2,-1,-1,-2,-1,1,2,3
14030,-2,-1,-2,-1,1,6,4,0
14031,0,0,2,0,-4,-2,2,-2
14032,-2,-1,-2,0,-5,-2,-4,1
14033,0,-2,0,0,6,-2,-5,0
14034,1,0,-4,-6,0,-1,-4,1
14035,1,-1,-3,1,-1,-3,-3,-1
14036,0,1,-2,-3,-3,-10,-2,-3
14037,-2,-1,-3,2,2,8,-4,-4
14038,0,0,-1,3,-2,2,-3,0
14039,-2,0,-1,-1,-6,0,4,-2
14040,0,0,-2,-2,-3,-9,1,1
14041,-2,-3,-3,-4,-2,-4,2,1
14042,-1,0,1,1,1,3,-2,-2
14043,-2,-3,0,1,8,0,0,-3
14044,-1,1,0,3,-7,-3,1,-2
14045,-1,-1,-2,-4,-7,-1,2,-1
14046,-2,0,0,1,-1,-3,-1,0
14047,-2,-1,-2,-2,-3,-7,1,0
14048,-1,-2,-1,-2,10,12,-2,-2
14049,1,1,-1,0,5,4,3,-2
14050,-1,-3,-1,-2,-10,-4,-4,-3
14051,-3,-1,0,-3,3,-1,-1,1
14052,-1,0,-3,-2,-5,-6,-2,-3
14053,-1,-2,-1,0,-1,10,-3,0
14054,-1,-3,-1,0,2,-1,13,2
14055,-1,-1,-2,3,-10,-6,-3,0
14056,-1,-1,-1,-2,1,-13,5,3
14057,-2,0,0,0,5,6,-2,4
14058,-3,0,-1,-2,-4,4,-5,0
14059,0,-2,-2,-3,-1,-3,0,-2
14060,-1,-3,-1,-1,-1,-4,0,-3
14061,0,-1,1,2,-5,-17,-1,-1
14062,2,-1,0,-5,-5,-5,-2,-1
14063,5,2,1,-1,-1,2,1,-2
14064,5,-1,-1,0,1,5,0,-2
14065,5,0,-2,3,6,-3,-2,-1
14066,2,0,0,-1,-1,-5,-5,0
14067,3,0,-1,-2,-6,-1,8,0
14068,3,-2,0,1,1,19,1,-1
14069,3,-3,0,-2,-3,-2,1,-1
14070,2,-2,-2,1,2,-7,-2,-2
14071,-2,-2,-2,-4,8,0,0,-3
14072,-2,1,-2,-4,0,-2,-1,-1
14073,-3,-1,-4,-1,-10,-23,-1,-3
14074,-2,1,0,3,4,34,0,-1
14075,-3,-1,0,0,-1,3,-7,0
14076,-5,-3,-2,-2,0,-6,-5,-2
14077,-4,-3,-3,0,-3,14,3,-1
14078,-7,-1,-4,-3,-5,-15,-2,-1
14079,-10,2,1,2,-3,-2,0,-2
14080,-18,-1,-2,-4,4,-5,-5,-2
14081,-18,-2,1,-1,0,6,1,-1
14082,-14,-2,0,0,0,-6,0,2
14083,-8,-3,-3,-1,-3,7,-1,2
14084,0,2,2,1,-4,-12,0,-2
14085,1,0,0,1,-8,-11,-7,-2
14086,5,3,0,3,9,11,-1,0
14087,6,0,0,-2,6,-3,9,0
14088,4,0,-2,2,5,19,0,1
14089,7,1,-1,-5,-3,5,-1,-1
14090,3,-1,0,2,-2,-14,-5,-6
14091,3,-3,0,3,0,13,0,1
14092,1,0,1,-1,-1,-9,-1,0
14093,2,1,-3,-1,1,0,-2,1
14094,0,-2,-1,-2,-8,-9,-2,0
14095,0,-3,-1,-3,-1,1,-1,-2
14096,0,0,2,-1,0,-5,-2,-2
14097,-2,-1,-2,0,0,-10,-6,-3
14098,0,-2,-2,-1,3,23,2,0
14099,0,-4,0,-1,-3,-4,-3,1
14100,1,0,0,1,3,3,3,0
14101,0,-2,0,-3,-8,-11,-2,0
14102,1,-1,-1,-4,5,4,-1,-2
14103,0,1,-2,0,-1,-7,0,-1
14104,0,-2,-2,1,-9,-9,-3,-1
14105,-2,-3,0,0,-1,3,1,-1
14106,-2,-3,-1,-5,-6,-9,-1,-2
14107,-1,-1,-3,-1,-1,19,-5,0
14108,-1,0,-4,-2,1,4,1,2
14109,2,0,1,-1,4,-3,-7,-2
14110,1,1,0,-1,1,-8,2,-1
14111,-2,-1,0,-1,-3,-9,-2,-1
14112,-1,2,1,0,-4,8,4,3
14113,1,2,0,2,2,7,5,-1
14114,-2,-1,-1,-2,-7,-5,2,-2
14115,-1,2,1,0,0,-10,-3,-1
14116,1,-3,-2,-1,2,-5,-3,-3
14117,-1,-5,-1,-2,1,21,1,2
14118,1,-4,-1,1,-3,-6,-1,-1
14119,0,-2,1,0,-5,-1,-6,-1
14120,-1,1,1,0,-2,0,11,-1
14121,0,2,0,-2,-2,-18,-3,-2
14122,-2,-2,0,0,3,11,3,-1
14123,-3,-3,-2,2,3,1,0,-1
14124,0,-3,-3,-2,-7,-8,-6,-9
14125,-2,-1,-3,-2,-5,-5,-1,-110
14126,3,2,-2,0,5,-2,1,-40
14127,0,0,-1,-3,1,-5,7,-9
14128,-2,-1,1,1,6,31,2,31
14129,0,-1,-1,4,-12,-6,2,54
14130,-1,2,-1,-3,1,0,-5,30
14131,0,1,-2,-1,4,2,-2,31
14132,-3,-2,0,-1,-7,-20,-6,23
14133,-2,-1,1,-1,1,5,1,32
14134,0,-1,1,2,0,-7,-3,14
14135,0,-2,-1,2,1,-2,-1,11
14136,-1,-2,0,-5,-4,-3,-2,-7
14137,-1,-1,-2,-2,1,4,1,8
14138,-2,1,-2,-1,3,-3,2,13
14139,-1,-1,0,-1,-3,-2,0,0
14140,-2,-2,-2,-1,-4,-8,-2,-8
14141,1,0,-1,-2,-1,13,-1,9
14142,-1,-1,-2,0,-5,-2,1,1
14143,-1,2,0,-1,1,0,-3,-7
14144,-3,0,-1,-5,-10,-15,1,-11
14145,1,1,0,-1,4,12,1,6
14146,-1,-2,1,0,6,-6,0,-4
14147,-1,-5,-2,-1,-4,16,-3,-10
14148,-1,-3,-1,1,4,-7,-3,-4
14149,-2,-3,-2,-2,-2,-5,-4,0
14150,-1,2,-2,-2,-4,-2,-3,-2
14151,0,1,0,-1,-5,2,3,-2
14152,0,0,1,3,2,-3,0,-3
14153,0,-3,-1,0,4,-1,-1,0
14154,-1,-1,-3,-4,-9,-2,-1,-4
14155,-2,0,-1,3,-3,-19,-7,-2
14156,2,4,-1,-6,-14,-9,-1,-3
14157,0,1,-2,-2,5,8,1,1
14158,0,-1,-2,-1,5,14,-2,0
14159,0,1,-2,-4,-5,-17,-4,-3
14160,0,-1,-1,3,3,-14,-1,-5
14161,-1,-4,1,2,10,37,1,2
14162,-1,-3,-4,-1,-1,6,0,-2
14163,-2,-1,-4,-2,-3,5,-2,-5
14164,-1,-1,-2,-4,-5,-15,-4,0
14165,0,0,0,2,-4,-23,-2,1
14166,-3,-2,1,2,0,0,0,-2
14167,1,-2,0,-1,-3,2,0,-1
14168,-1,-2,0,-3,1,1,-3,-2
14169,-2,-2,-1,-2,-1,-7,-1,0
14170,-1,-3,-1,-1,1,7,-1,-1
14171,0,-2,1,1,5,-4,0,-1
14172,-1,-1,-2,0,-6,15,2,-3
14173,-2,-1,0,2,-3,-11,1,-1
14174,0,-1,-1,0,-5,-10,-1,-1
14175,0,0,0,-1,5,-12,-5,0
14176,0,-1,1,4,8,12,2,1
14177,-1,-2,0,-2,-5,-14,5,-3
14178,-2,1,3,-1,-3,41,5,-1
14179,-1,-1,-3,-1,4,3,-3,-1
14180,-2,-3,0,0,4,11,-5,-2
14181,-2,-1,-3,-4,-8,-22,-10,-3
14182,-1,2,-1,0,-5,-18,1,-1
14183,0,-3,-2,-2,-4,3,4,-4
14184,0,0,-1,-1,-2,-2,3,2
14185,0,0,4,-1,-9,6,0,-1
14186,21,-2,-3,-1,6,-3,0,-3
14187,29,0,-1,-1,-2,6,-1,-2
14188,21,-1,-2,3,1,-2,1,0
14189,12,2,-1,-1,-5,-9,3,4
14190,-1,4,1,-3,-6,0,0,-2
14191,-10,0,-4,-2,0,9,-9,-2
14192,-8,-1,-1,0,1,-11,-5,-6
14193,-11,-3,-1,2,7,29,5,-2
14194,-13,-2,-2,-3,3,-1,-3,-3
14195,-13,-1,-1,1,-1,-5,2,-2
14196,-12,-2,0,-2,-8,-14,-11,0
14197,-10,1,1,-1,-2,-13,5,-2
14198,-6,-3,0,0,2,7,0,0
14199,-6,1,0,0,-2,-7,2,-3
14200,-6,-2,-4,-4,-1,2,2,-2
14201,-1,-3,-2,-3,-6,-8,-4,-1
14202,-4,-2,-1,-2,-1,-18,-3,0
14203,-4,-2,0,-1,6,12,2,0
14204,-3,-1,1,1,-3,-7,-9,-2
14205,-2,-1,1,0,3,-4,-2,-2
14206,-1,-1,-1,-1,-6,19,5,-2
14207,-2,-2,-1,-2,-5,-10,1,-3
14208,-1,-3,-1,1,6,5,1,1
14209,2,2,-3,0,-4,2,-1,1
14210,-1,-2,0,0,2,-3,0,0
14211,-2,0,0,-1,-1,-1,-1,-1
14212,1,-1,-4,-4,-3,-2,2,-1
14213,-1,-1,-2,-5,-1,-14,-5,-2
14214,-2,-2,0,1,1,14,-2,0
14215,-1,-1,1,1,-1,-1,-1,0
14216,1,-1,0,0,-3,-5,2,-4
14217,1,-2,-4,-3,2,-5,-4,0
14218,1,-4,-3,-3,0,-6,0,0
14219,1,0,0,0,-2,1,0,-1
14220,0,1,1,0,0,4,-2,1
14221,0,3,-1,0,-3,-6,2,-2
14222,-1,1,1,1,-1,-1,1,0
14223,-1,0,-1,-2,-3,-2,-4,0
14224,-3,-4,-1,-1,-1,-3,0,-1
14225,-1,-3,0,0,-2,7,-4,0
14226,-4,1,-1,1,4,2,-1,1
14227,0,-2,0,-2,-3,1,2,0
14228,1,-1,-1,-2,-8,-13,-3,-1
14229,-2,0,-2,-3,4,15,1,0
14230,0,0,-1,2,-4,-8,-3,0
14231,-1,-3,-3,1,5,1,1,-2
14232,-1,-1,-3,-4,8,-4,2,-2
14233,-1,-3,-1,1,-5,16,-2,-1
14234,1,0,0,0,-3,-14,-3,-2
14235,0,0,0,3,-5,5,-8,0
14236,0,-1,0,-1,-2,5,13,0
14237,-1,-1,-1,-3,2,-2,0,-2
14238,1,0,-2,-2,0,2,-2,1
14239,1,1,-1,-3,-4,-9,-3,-1
14240,-3,0,0,3,5,-7,-9,-1
14241,1,0,1,0,1,11,2,0
14242,-1,-3,-1,-2,-1,7,5,0
14243,-2,-2,-2,-1,-2,-1,1,-1
14244,1,-1,0,-2,-3,-5,6,0
14245,-1,1,0,-1,-3,3,6,-3
14246,0,-1,0,-2,-1,-2,-5,-2
14247,-1,-2,-1,-3,1,0,5,-1
14248,-1,-1,-3,-2,1,17,-1,-2
14249,0,-2,-1,1,-4,-16,-2,0
14250,0,1,2,-1,0,14,1,0
14251,-1,0,1,-1,-10,-16,-1,0
14252,-2,3,2,2,8,26,-2,-2
14253,1,3,-1,-3,2,-2,0,-2
14254,-1,1,0,1,-2,-4,-4,-1
14255,1,-1,-1,-3,-5,-5,0,1
14256,1,-4,0,-3,-4,-13,-1,-2
14257,-2,-2,-2,-1,-4,-1,0,0
14258,-1,-5,-2,-1,3,-5,0,-4
14259,-1,-3,-2,0,5,10,0,0
14260,-1,-3,-1,0,-4,-8,-4,1
14261,-1,-2,0,-1,-4,-6,-4,-1
14262,0,1,-1,0,1,13,-2,-2
14263,-2,-1,0,-1,1,-5,2,-1
14264,-1,1,-1,0,2,0,2,-2
14265,-1,-1,1,1,1,-5,-4,-1
14266,-2,-1,-1,-3,-4,-7,-3,-4
14267,-1,-3,0,1,1,4,0,-4
14268,-2,-1,-2,0,-4,-1,0,1
14269,-4,1,0,1,-1,-3,7,3
14270,-1,2,-1,-2,2,-1,-1,5
14271,-2,-1,-1,-4,-6,0,-5,0
14272,-1,-2,-1,-2,-3,-6,-3,-1
14273,2,-3,1,-1,3,4,0,-1
14274,0,-1,-1,1,4,-12,2,-2
14275,-1,-1,-3,0,2,7,2,-2
14276,-1,-4,-2,-1,-7,0,-11,-3
14277,-2,1,0,-3,-1,16,1,1
14278,0,-2,-3,-1,-3,-5,0,3
14279,-2,2,2,3,3,-18,-3,-1
14280,-2,0,-2,-4,2,-2,0,2
14281,-1,-1,0,2,3,-8,1,-1
14282,0,-2,-1,-1,-3,2,-1,-2
14283,0,-1,-2,0,0,-1,-5,0
14284,-1,1,0,0,-1,4,0,0
14285,-1,-1,-1,0,-2,-4,-2,-1
14286,-1,0,-1,-2,-6,-2,-2,-3
14287,0,-1,0,-1,1,-4,4,-1
14288,0,1,1,1,-5,-11,-3,0
14289,0,-3,-2,-2,5,3,5,0
14290,-1,0,-1,-1,-4,-10,1,1
14291,-2,-1,-1,0,6,22,7,1
14292,-2,-1,1,3,1,11,2,-3
14293,-2,-1,-1,-3,-11,-14,-10,-4
14294,1,0,-1,-4,0,6,5,-2
14295,1,-1,-4,-3,-4,-19,-5,0
14296,1,0,0,0,4,-2,1,2
14297,0,-3,0,1,-3,-12,1,0
14298,-3,-1,2,0,4,4,1,-2
14299,-1,0,-2,0,-3,3,-3,1
14300,-1,-1,-4,-4,-2,-21,-3,0
14301,-1,0,-3,-1,2,18,-2,1
14302,-1,-1,1,0,-3,-5,-2,-1
14303,-2,-2,0,1,0,2,-2,-2
14304,-1,-2,-2,-1,-2,-7,-5,-2
14305,0,1,0,-4,-8,-8,-2,0
14306,0,0,-1,-1,1,-11,-2,-1
14307,-1,-2,1,-2,-2,3,0,-2
14308,-1,-3,-2,0,1,-4,3,-6
14309,-2,-3,-1,-4,-2,18,-3,-3
14310,0,-1,1,3,0,10,0,1
14311,0,1,-1,-1,-3,-19,0,1
14312,0,1,1,-2,5,19,-2,4
14313,0,2,-1,2,1,-22,-2,-1
14314,-1,-1,0,-1,3,28,-3,-1
14315,0,-2,-1,-4,-6,-2,0,-3
14316,0,1,1,-1,-4,2,-1,-1
14317,-1,-3,-1,-1,-1,-4,-1,-1
14318,-1,-3,-2,-3,-3,-9,-2,0
14319,-1,-1,-1,2,3,6,1,0
14320,-1,-3,0,0,-4,1,-1,-1
14321,-1,0,-2,-2,-2,-13,-3,0
14322,0,-1,-1,0,2,27,6,0
14323,0,1,-2,-2,-1,2,-3,0
14324,0,1,1,0,-1,-3,-1,-3
14325,-1,-1,2,0,-1,-7,-3,-2
14326,-2,-3,-2,-2,-5,-26,-4,-1
14327,0,-1,-1,2,13,48,-3,0
14328,-2,-1,-4,-2,-7,-2,11,1
14329,-2,0,-2,0,5,19,-3,-3
14330,-2,-1,-2,-1,0,-16,8,-2
14331,-3,-1,-1,-2,-1,2,-1,-3
14332,0,-3,-1,0,6,-1,-4,-1
14333,1,0,3,2,-8,-2,0,2
14334,0,-2,-1,-3,-7,-18,-3,-1
14335,-1,-1,0,-2,-9,-27,-3,1
14336,2,-2,1,-1,-5,29,3,1
14337,-2,-1,-2,-1,6,6,-1,-2
14338,-1,2,0,0,4,2,-2,-1
14339,-2,-1,0,1,2,-8,0,-2
14340,0,-1,-1,-4,-6,-10,-5,-2
14341,1,-2,-2,-4,1,7,0,-1
14342,-2,-1,-4,0,-3,3,-2,-1
14343,0,1,-2,0,0,5,-2,-2
14344,-1,0,-3,0,0,-16,-1,0
14345,-1,-3,1,1,-2,2,-2,-2
14346,-2,-2,1,-2,0,0,-1,0
14347,1,-1,-1,-3,-7,-5,0,-3
14348,-1,1,-1,-1,7,-8,-3,0
14349,0,0,-3,-1,-1,0,-1,1
14350,1,-1,-1,-3,-5,-4,-2,1
14351,1,0,1,0,0,3,4,2
14352,0,1,-1,2,-2,-7,3,0
14353,-2,1,1,0,6,-14,-1,0
14354,-2,-3,-2,-1,7,19,-6,-3
14355,-2,0,-2,-7,-18,-23,-5,0
14356,-2,0,-1,0,3,15,-6,0
14357,0,0,0,3,8,27,7,1
14358,-5,0,-1,0,-1,-16,-2,-3
14359,-5,-4,0,-2,3,5,-3,-1
14360,-3,-3,1,0,-6,-16,1,-1
14361,1,0,0,-3,-3,-9,-2,0
14362,0,-3,-2,-1,-1,9,0,2
14363,0,-1,-3,0,5,-2,3,1
14364,-2,0,-2,-2,-5,-2,-2,-2
14365,-1,-1,-2,-1,1,-1,0,-3
14366,2,0,1,0,-7,-9,-2,1
14367,1,-2,-1,-2,-3,-12,-6,-1
14368,4,-2,2,0,9,-5,1,2
14369,4,2,-1,0,-2,5,-2,-1
14370,2,2,1,-2,-3,2,10,-1
14371,1,1,-4,0,-1,-9,-4,-5
14372,0,-1,0,0,-2,10,0,-5
14373,-1,0,-4,-1,-4,-15,-7,-2
14374,-1,0,0,1,-2,10,2,2
14375,-1,2,0,3,5,7,5,2
14376,-2,-2,-3,-2,3,-3,0,-1
14377,-1,-3,0,-4,-14,-17,-5,-2
14378,-1,-2,1,0,7,19,-7,0
14379,0,-3,2,0,6,-2,-6,0
14380,-2,-3,-3,-6,-9,-14,-3,-1
14381,-2,0,0,1,-6,-6,0,-3
14382,-1,-2,-3,-3,-8,-16,-4,-4
14383,-2,-2,0,2,4,3,0,-2
14384,-1,-1,0,2,7,9,1,0
14385,1,0,0,-1,5,-4,3,3
14386,0,1,-3,-1,-2,-7,-4,-1
14387,-1,1,-1,0,-3,-1,9,1
14388,-1,-2,2,1,-6,-4,-2,-2
14389,-3,-4,1,0,0,3,1,-1
14390,1,-1,-1,-1,-2,-2,-5,-1
14391,1,-4,-1,-2,-2,7,-2,-2
14392,-1,1,1,1,-1,3,3,1
14393,0,0,-1,0,3,-5,5,-2
14394,-3,-2,-1,2,3,-7,-6,-3
14395,-2,-1,-3,-3,-8,-4,6,-1
14396,-1,0,-2,-3,2,6,-3,-4
14397,-1,0,-1,0,3,16,0,0
14398,-2,-1,-2,0,-3,-16,0,-2
14399,-1,-1,-1,-3,-4,-18,-7,-2
14400,-1,1,0,0,7,26,9,1
14401,-2,0,2,1,-12,-11,-4,0
14402,1,-1,-2,-2,10,5,-3,-4
14403,-1,-2,0,1,-4,-4,-4,0
14404,0,-3,-2,-5,-9,-14,-2,1
14405,-1,-2,-1,1,2,7,-3,1
14406,-2,-2,1,1,-5,3,3,-1
14407,0,-3,-3,-2,2,-2,0,-3
14408,-1,0,2,0,4,1,-1,0
14409,-1,2,-3,-2,-6,-1,0,-1
14410,-2,0,-3,-2,-4,-15,-3,-2
14411,-1,-2,1,0,3,9,2,1
14412,1,-2,-1,0,0,6,-6,2
14413,-2,-1,1,-1,2,6,7,1
14414,-1,-1,-1,-2,-5,2,-1,-2
14415,0,0,0,-3,-8,-9,-4,-3
14416,0,0,2,2,10,13,5,-1
14417,0,-1,-3,-1,3,-2,-2,-4
14418,0,-1,-1,-1,-6,-22,7,1
14419,0,-1,0,0,9,18,-1,0
14420,-2,0,-1,0,-9,-5,-6,-1
14421,0,-4,-2,-4,0,10,-1,1
14422,0,-2,-1,-1,1,0,-5,3
14423,-2,-2,-1,-1,-8,-4,-4,3
14424,-1,-2,-3,-3,-3,-8,-5,-4
14425,-2,1,1,-3,-3,-2,0,-2
14426,1,-4,-2,-2,-4,-3,0,-4
14427,-1,2,0,1,3,-1,2,-3
14428,-1,-1,-3,-1,3,19,3,0
14429,-2,-3,-3,1,-1,-25,-4,1
14430,0,-1,-1,-1,1,15,4,2
14431,-2,2,-1,-1,-6,-14,-4,-2
14432,-3,2,0,-1,-7,2,-2,-1
14433,0,0,0,0,2,3,2,-3
14434,0,-1,0,-1,5,20,-2,2
14435,0,-1,-2,-1,-3,-9,1,3
14436,0,-3,-3,-3,-6,-22,-1,0
14437,-1,-2,0,-2,-6,-21,-8,0
14438,-2,1,0,1,6,36,4,-3
14439,-1,0,-1,-1,3,16,6,-1
14440,0,1,-2,-3,-4,-7,0,-1
14441,1,0,0,1,0,-3,3,-2
14442,0,1,-2,0,-1,-14,-3,-3
14443,-1,-2,-2,0,-3,0,-6,-1
14444,-1,0,0,-2,-1,-17,0,-2
14445,0,-1,-1,0,0,26,-7,3
14446,-2,-1,0,-3,2,13,2,1
14447,-1,0,0,1,-3,5,1,-4
14448,-1,-4,-1,1,-5,-37,-3,-4
14449,1,-2,-1,-2,3,20,5,-1
14450,-2,-1,-2,-3,-6,-3,-2,-3
14451,-2,-1,1,-4,0,-3,-1,1
14452,-2,2,-1,-1,-2,18,-1,1
14453,-1,1,-2,2,4,7,-5,-1
14454,2,3,2,2,6,-1,17,2
14455,1,-3,-2,-4,-10,-2,-4,-1
14456,-1,-3,-2,-2,-3,-12,0,-3
14457,-3,-2,-1,-2,-4,-14,-5,-2
14458,0,-2,0,0,0,-1,-5,-1
14459,-2,0,-1,2,7,3,2,0
14460,0,0,1,0,1,4,-2,3
14461,-2,-1,-1,-4,-7,3,-2,-5
14462,-1,0,-1,-1,-8,-15,-4,-2
14463,2,-2,-2,0,0,-13,1,-3
14464,0,-2,-2,2,3,-2,-4,-1
14465,0,-2,-1,1,2,6,-1,-2
14466,1,-1,-2,-1,-2,-3,9,1
14467,1,-1,-2,-2,-3,0,0,0
14468,0,0,0,-2,1,-3,5,0
14469,1,1,0,-1,0,10,-1,0
14470,-1,-1,-1,-1,1,3,-8,-4
14471,0,0,-2,0,2,-3,2,0
14472,-2,1,-1,0,3,21,0,0
14473,0,-1,0,-5,-6,-17,0,1
14474,-1,-1,-1,-1,-5,-13,-7,-2
14475,-1,0,0,-1,15,29,0,-2
14476,-1,-2,-1,-1,-5,-3,-2,1
14477,1,-2,0,-1,-2,-1,4,0
14478,0,-2,0,-2,-4,-16,-1,0
14479,0,-2,1,0,-1,-11,-1,-1
14480,0,0,-1,-1,-6,6,-5,-2
14481,-1,-2,-1,0,1,-4,-3,1
14482,0,0,-1,-2,0,6,-2,1
14483,-4,1,-1,-3,-6,3,-1,0
14484,-1,-4,2,0,-1,-3,-2,-1
14485,-2,0,-1,1,2,2,-1,-1
14486,-3,0,2,3,-3,1,-1,-1
14487,-3,-1,-3,-2,2,2,-2,-5
14488,-2,0,-2,-2,-7,-19,1,-4
14489,-1,-3,0,-2,-3,-1,-2,0
14490,-2,-1,0,-2,9,22,-3,0
14491,-1,-1,-1,-1,-3,2,-3,0
14492,-1,-1,0,-2,-3,-26,-1,-2
14493,-1,1,-3,-2,0,-9,1,-1
14494,-1,0,-2,-3,-4,-1,-7,-3
14495,-1,-1,-2,0,4,13,1,3
14496,0,-1,-2,0,-1,-1,-1,1
14497,0,-1,-1,0,0,-1,3,-2
14498,0,-2,-3,-3,-3,-15,-3,-1
14499,0,0,1,0,-5,-7,-7,0
14500,0,2,0,-1,1,2,0,0
14501,-2,0,-1,-1,0,3,-4,0
14502,-1,-1,-1,-2,1,-3,9,2
14503,-1,-2,-1,-1,-7,-14,-2,-1
14504,-3,-1,-2,-2,3,14,-2,0
14505,-3,0,1,-2,-5,-2,-1,-2
14506,-1,-1,1,-2,-2,12,-2,-1
14507,-1,-2,-3,-1,8,10,1,-1
14508,0,0,-1,-1,4,26,5,-2
14509,-2,1,-1,0,-4,-10,-4,-1
14510,0,-1,-3,-1,-6,-11,-1,0
14511,-1,-1,-2,-2,-5,-11,-2,-2
14512,0,-3,-1,1,1,-5,-8,-2
14513,0,-2,-3,-2,4,5,3,1
14514,-1,0,2,1,5,12,7,0
14515,-2,2,0,-2,-2,-4,-2,0
14516,-2,0,0,-1,-3,-10,1,-1
14517,-3,0,0,0,1,6,-2,-3
14518,-1,-3,-2,-1,-5,-15,-4,-4
14519,1,-2,-1,-1,7,17,0,-1
14520,0,-2,0,1,1,4,-3,1
14521,0,-2,-2,-1,-7,-11,0,0
14522,-1,2,-3,-2,0,-9,-4,-2
14523,-2,0,-2,0,4,21,0,-1
14524,1,-3,0,-2,-5,-3,-1,-3
14525,1,-3,1,-3,-1,-7,2,1
14526,1,-1,0,0,-1,-1,-1,1
14527,1,-2,0,0,-6,-8,-2,0
14528,-2,1,-3,0,5,2,-2,1
14529,-1,-1,2,1,2,-5,1,0
14530,-1,-1,-2,-2,-1,0,-1,-1
