time_steps,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
11117,16,-37,-14,14,9,21,-27,-2
11118,-37,-77,-21,-23,-72,3,-10,-27
11119,72,127,30,29,65,-12,25,-47
11120,-19,-39,-9,-22,-53,-43,-75,19
11121,-72,-91,-14,-15,-4,-33,53,-22
11122,-11,90,-13,-29,-20,-35,-105,-7
11123,-65,-102,-18,-4,-54,-60,26,-24
11124,31,35,-3,-13,19,-35,-48,-59
11125,-12,-31,-1,16,17,-108,-109,65
11126,-39,89,18,28,4,-99,89,21
11127,99,-123,8,-5,4,7,43,14
11128,34,-81,-7,5,64,59,-34,13
11129,-103,-41,1,16,17,90,54,-125
11130,112,-128,-17,-11,-48,-3,-4,17
11131,-107,127,-3,-6,29,24,-22,-32
11132,78,-35,4,13,15,38,0,-3
11133,-10,-49,-6,-39,-6,80,23,13
11134,-3,-128,-20,24,14,-2,-96,-102
11135,99,66,15,-3,30,38,47,40
11136,-49,-31,-13,-25,0,45,-65,-83
11137,29,-89,6,10,-34,-39,-7,38
11138,-5,17,17,-12,29,88,30,-24
11139,-42,48,-2,14,-36,21,-36,-7
11140,17,23,14,1,-38,-58,-23,-51
11141,44,40,3,22,19,23,94,54
11142,-77,-99,-5,14,22,72,26,44
11143,43,15,16,10,37,30,6,88
11144,49,-62,39,8,-33,-91,-27,27
11145,61,-26,-15,-20,-8,45,14,-48
11146,-93,20,-38,-20,-7,-45,80,-13
11147,85,-98,-6,1,-34,-46,13,-128
11148,-117,-17,-33,-3,4,-52,42,14
11149,-65,73,38,10,-2,-82,59,-100
11150,102,32,22,4,17,-55,-41,19
11151,-6,-2,4,-1,15,28,-42,-60
11152,55,43,-25,-7,-16,85,-35,53
11153,-77,60,-11,-3,16,4,-58,-93
11154,36,-74,-8,-26,-32,-24,-8,37
11155,-91,88,29,15,17,-41,48,35
11156,6,67,7,-2,-18,89,-26,-50
11157,-10,99,-5,17,-3,-42,7,127
11158,78,-44,-14,-24,-29,-43,-51,-107
11159,-8,-115,-13,-3,38,60,-49,-11
11160,-117,-83,-8,2,-2,-47,-11,-38
11161,-29,-50,12,21,-24,-15,14,43
11162,-40,-47,8,23,20,35,13,34
11163,90,105,-5,-22,-3,16,-77,-84
11164,-18,48,5,-23,17,-27,127,90
11165,5,-1,19,13,28,76,-109,-112
11166,67,-52,-24,-29,-54,-43,-80,-46
11167,6,-80,4,36,-7,-89,40,92
11168,-36,-42,-32,-33,-9,55,-94,-97
11169,104,89,31,-24,38,88,-4,-94
11170,-26,55,-16,4,7,-8,12,62
11171,-43,-23,6,15,19,31,31,37
11172,13,-61,-2,-5,-66,-128,-49,-103
11173,31,36,-25,10,27,58,127,27
11174,40,26,40,7,38,76,42,-82
11175,-72,-15,-19,6,21,-84,-74,-85
11176,65,-79,4,-17,-60,-24,82,44
11177,-33,-38,-3,-16,-35,-66,-102,40
11178,-42,-29,8,12,-29,37,-18,-40
11179,71,72,-9,-22,0,34,-33,39
11180,-122,36,-33,-12,-16,21,-44,-55
11181,93,-26,40,0,31,24,83,15
11182,-97,30,1,16,29,-40,64,101
11183,-48,26,-14,8,-20,33,-40,51
11184,-7,127,49,11,8,-22,55,-35
11185,29,-128,-76,-49,-62,14,-66,62
11186,35,127,23,11,48,45,4,-45
11187,2,-93,19,-17,-79,-92,-26,-107
11188,-19,52,10,29,32,-21,78,95
11189,38,-103,7,33,25,-55,35,35
11190,18,-91,-8,-29,-37,-61,-105,-68
11191,6,57,12,20,67,114,92,57
11192,21,-52,-6,-20,-20,41,-54,-14
11193,-128,60,-7,-7,-17,-46,-55,-69
11194,100,95,-1,10,-19,0,100,111
11195,-99,-106,14,20,-9,-90,26,-24
11196,86,-46,-6,-21,15,15,1,95
11197,2,-15,-35,-15,5,23,-63,15
11198,17,-56,-21,-30,-44,15,45,15
11199,-43,-69,-4,-22,-22,1,13,-38
11200,47,-95,7,43,46,41,42,99
11201,-78,51,14,23,14,74,-43,-101
11202,50,57,6,-21,2,-17,-69,-11
11203,-27,9,-16,-20,-32,-83,21,17
11204,-60,-30,-37,7,31,109,-78,-117
11205,101,23,29,1,-8,-128,2,101
11206,-91,-1,-15,12,28,88,-34,-25
11207,-21,15,-26,12,-15,2,11,15
11208,44,117,9,-9,17,-1,0,14
11209,-82,-30,-18,-30,-36,-32,0,-45
11210,29,19,26,6,-22,-62,-14,30
11211,84,66,16,7,42,94,-22,-37
11212,89,38,-12,-6,-53,-128,40,38
11213,-42,-72,-19,-2,46,79,-58,-56
11214,-51,-8,10,-10,-38,-128,-83,-73
11215,15,0,0,14,29,112,-38,7
11216,-90,-94,-19,10,35,-4,57,-36
11217,45,-34,-1,-25,-74,-76,-56,-43
11218,-41,-10,7,7,27,45,3,-31
11219,-22,-32,-31,-18,-18,23,-42,-91
11220,45,-15,35,9,27,-7,-23,19
11221,-66,10,-1,-9,-42,-58,38,-15
11222,-78,-26,15,34,69,32,59,50
11223,127,17,-20,-26,-30,-33,11,63
11224,7,27,16,8,20,13,-27,-29
11225,-83,100,6,19,-16,-89,-27,-73
11226,42,-29,-34,-14,3,54,76,-34
11227,-26,-73,-5,-24,-21,29,-18,-8
11228,-10,92,12,-2,-15,-77,-43,45
11229,25,-85,-7,10,8,12,-22,9
11230,-53,-14,10,17,6,-5,-26,3
11231,52,-89,-14,5,-1,-58,-17,29
11232,-9,55,-3,-2,6,19,114,-8
11233,56,-32,23,-22,-32,-56,-20,29
11234,-84,-90,-2,8,29,-61,-59,-44
11235,-58,-10,10,19,24,50,40,22
11236,36,1,15,14,9,17,-65,46
11237,-36,-63,-14,-6,-7,-16,24,-7
11238,4,60,7,0,-27,-4,-9,5
11239,51,-2,-1,0,0,-104,-63,31
11240,-40,-98,-25,3,-50,-14,-43,-79
11241,-5,-13,-13,-5,80,103,37,1
11242,81,-85,-27,-24,-7,15,13,47
11243,-125,38,18,-6,-39,-39,-10,-12
11244,84,-48,46,25,29,67,4,-94
11245,0,42,-3,14,30,15,107,21
11246,-74,-69,-29,-10,-17,-11,-11,-30
11247,39,82,10,1,-3,19,-26,-28
11248,-94,11,-12,3,-15,-28,-10,19
11249,97,35,33,18,38,8,6,25
11250,-14,35,-5,-6,11,12,-17,36
11251,16,-102,-12,-9,-10,-32,-39,11
11252,-40,24,10,0,-9,-19,-68,-2
11253,-8,26,-11,7,-29,-60,-28,-51
11254,66,79,19,8,-15,37,69,-16
11255,-107,-83,-30,-11,-14,-52,-5,9
11256,16,-3,-4,-6,5,-19,-30,-16
11257,27,-33,3,-5,24,-4,-12,50
11258,-29,-5,9,3,26,31,36,-54
11259,29,-82,-9,-33,-43,-71,-33,-33
11260,-51,-13,4,17,49,105,48,84
11261,39,0,-2,-9,-42,-32,-71,-64
11262,80,75,30,26,26,48,77,88
11263,-32,8,13,2,13,-38,-20,-99
11264,-28,-62,-31,-6,6,35,52,28
11265,45,107,1,1,16,70,10,5
11266,-2,-34,14,15,5,35,-19,10
11267,38,28,-1,-6,-28,-46,15,-34
11268,6,28,-6,-14,4,-13,-18,15
11269,-115,-100,33,10,5,-27,55,-20
11270,49,20,-18,-32,-35,-128,-67,-55
11271,58,65,12,17,17,49,-9,73
11272,-38,-82,-25,-4,-21,3,-6,-50
11273,-33,22,1,-9,-16,23,41,-17
11274,39,7,-20,-11,14,-20,-31,53
11275,-28,-7,-1,-13,-46,-62,28,-20
11276,37,21,28,17,21,-26,-25,-4
11277,34,16,-22,5,11,41,-19,51
11278,-54,22,-7,-15,-42,-105,-78,-24
11279,-31,40,5,10,60,127,61,22
11280,17,59,19,-1,-16,-76,23,59
11281,-16,-47,-20,-4,-26,-14,-63,-13
11282,17,-93,14,10,26,70,5,-44
11283,38,17,-5,9,-5,-1,26,-28
11284,-57,-26,-4,-16,-9,-27,-16,-28
11285,59,-33,2,0,2,-79,11,45
11286,-27,75,-17,8,-6,31,11,31
11287,13,-70,7,-8,3,16,-21,5
11288,9,-14,-18,-18,-44,-63,28,44
11289,-5,16,13,-4,-2,10,-31,-40
11290,-2,100,8,10,31,-47,66,70
11291,-33,15,-6,-16,-24,4,-69,13
11292,-44,4,5,20,35,31,22,-8
11293,-20,-22,4,6,-30,-78,29,39
11294,21,-106,-3,6,23,56,-74,-29
11295,-67,99,-18,5,-3,-39,17,-18
11296,39,-46,-32,-16,-8,41,30,31
11297,33,-6,-6,16,27,-1,15,-8
11298,-13,-33,17,-17,-27,-34,-72,-88
11299,-4,-84,27,8,-5,-8,38,79
11300,81,-59,1,-1,12,23,-65,-52
11301,0,20,-21,-14,-22,-32,76,-56
11302,-77,-16,-10,-29,-15,53,1,-25
11303,30,58,-5,7,47,23,-34,-14
11304,-2,40,20,-9,-52,-105,37,25
11305,-3,-96,10,-1,38,127,-5,26
11306,10,-1,-11,24,11,-41,38,12
11307,-6,-54,-8,-3,5,32,-8,-6
11308,17,45,13,7,15,7,-40,-38
11309,-48,35,-21,4,23,18,-39,10
11310,28,43,8,-6,-17,-68,17,51
11311,-50,-96,-21,-8,-12,43,21,-34
11312,58,-10,-10,-2,12,85,-3,-45
11313,-114,-59,24,8,-18,-34,-10,42
11314,76,23,7,4,-7,-66,-7,3
11315,10,17,-18,4,28,8,36,-37
11316,27,7,10,-11,-12,-16,-22,9
11317,-53,70,-34,-18,-29,70,-6,-9
11318,-41,-43,13,13,17,32,0,-66
11319,43,-107,15,17,-3,-116,-24,57
11320,-41,-43,-34,-10,-1,-50,21,-22
11321,74,94,-18,-11,3,41,-47,45
11322,-77,-85,-21,-20,-9,-26,-6,116
11323,-13,32,15,-6,-18,16,5,-69
11324,-22,-26,25,20,15,-14,66,29
11325,72,20,10,13,-5,-13,-10,-19
11326,60,-62,-13,-8,12,68,-48,40
11327,-93,99,8,-9,-18,12,42,-48
11328,64,-12,-17,-11,5,-26,24,36
11329,41,-27,12,12,1,-23,34,-18
11330,-68,14,-1,-4,-17,29,-51,-70
11331,5,-18,-14,-6,2,-27,14,-32
11332,-26,59,27,13,-13,14,-49,-3
11333,-9,-65,-19,-3,25,82,70,46
11334,11,56,8,-5,-4,12,-28,-11
11335,-43,-44,1,6,1,6,1,-66
11336,-3,28,14,10,11,-12,-25,26
11337,3,-54,0,-18,-15,17,-51,-12
11338,-10,102,-27,5,-13,-61,46,-12
11339,63,39,1,-17,10,13,-18,25
11340,-19,-42,3,-8,-51,-52,10,-29
11341,10,-41,21,20,48,22,-53,-8
11342,-32,39,-3,-8,-29,86,11,3
11343,26,79,-3,-1,-11,-22,55,-42
11344,-49,28,-7,-1,8,-35,-34,48
11345,-36,62,9,-5,-26,-87,-9,-5
11346,25,-49,4,18,41,107,46,86
11347,48,11,-1,-2,-7,-63,12,30
11348,104,-43,-6,-7,2,38,32,-41
11349,-69,-11,-1,-4,-1,-40,13,-13
11350,-19,-50,4,-2,7,17,-11,-13
11351,45,-24,12,28,19,-21,-16,-69
11352,2,-13,-9,-22,-26,27,-39,7
11353,-4,-6,-21,-9,-12,-51,-8,16
11354,0,-10,5,-9,-11,-42,10,-78
11355,12,3,9,23,32,6,-34,66
11356,20,30,-3,19,-22,3,44,62
11357,30,4,8,-4,21,18,-28,-24
11358,-25,-41,11,-11,-31,-51,62,7
11359,-79,15,-25,-14,4,40,-21,34
11360,5,-26,-7,11,24,4,-22,-54
11361,14,77,11,2,-10,-23,3,-1
11362,-7,13,-9,3,-5,-27,26,-17
11363,36,1,23,12,17,26,9,-25
11364,-28,93,-13,6,-3,6,-45,-1
11365,3,-42,-7,-20,-34,-65,-27,-6
11366,16,-18,25,2,20,41,42,52
11367,-11,-8,-24,-14,-31,-85,-31,89
11368,5,9,10,2,51,126,62,71
11369,-16,31,-1,1,-7,-25,19,-23
11370,89,-24,3,8,-25,-65,3,-36
11371,-52,44,-10,7,31,24,-34,44
11372,-26,-20,-6,-12,-33,-34,-37,-51
11373,12,17,1,-3,23,31,14,-2
11374,-19,-27,-40,-15,-37,-44,-21,-35
11375,46,70,9,-15,-5,40,12,52
11376,-46,-29,-3,-7,-10,-17,-4,-47
11377,-4,1,11,10,11,-2,22,-18
11378,19,-41,16,23,5,1,-20,-45
11379,-34,29,1,2,27,15,14,-18
11380,15,-30,11,-10,10,-27,27,47
11381,-13,50,-4,1,-12,7,-2,2
11382,19,-9,-12,1,1,-47,-39,31
11383,11,-52,-1,-14,-41,12,-1,-80
11384,1,49,-2,-4,16,45,35,-23
11385,-57,-65,4,18,24,-41,-13,40
11386,4,127,-2,0,46,52,-5,90
11387,-40,0,17,2,-57,-14,-16,6
11388,36,19,-5,0,24,17,24,-81
11389,-9,-59,-5,-14,-27,-60,4,-15
11390,39,31,0,20,40,95,-13,-47
11391,-15,-65,12,-7,-13,-14,-9,28
11392,4,-22,-40,-29,-42,-77,-22,-13
11393,-11,8,-9,-18,-1,0,12,25
11394,-26,-20,12,1,14,5,-35,-28
11395,32,12,-1,11,6,-13,-8,3
11396,-9,-109,0,16,-12,47,-14,14
11397,12,76,7,-2,19,45,8,84
11398,-101,11,0,-16,-29,-91,28,-7
11399,21,-37,-20,-7,1,20,-18,-16
11400,-75,-14,7,5,5,-28,-51,-27
11401,72,49,0,13,3,63,42,7
11402,-35,31,13,-10,-15,-46,-22,16
11403,-15,-95,-18,4,-1,-7,53,-28
11404,-8,34,4,3,35,-22,18,37
11405,-2,-4,-1,-5,-32,21,-6,-58
11406,16,11,1,-7,10,33,11,-22
11407,0,3,1,-11,-25,-65,-18,6
11408,12,5,1,-10,-5,17,-45,70
11409,61,0,0,14,16,-35,54,-16
11410,-15,1,3,26,-15,-1,11,61
11411,-21,1,-8,-15,31,71,-15,-14
11412,11,38,7,-5,5,9,-6,-23
11413,-26,18,11,-10,-17,14,-36,-31
11414,30,-16,-23,13,-5,-54,-4,28
11415,-9,-3,1,5,15,51,0,-20
11416,35,3,16,2,12,-4,-33,-35
11417,-29,-12,2,-4,-20,14,-6,5
11418,-13,-24,-12,-15,-8,-28,-41,-83
11419,-17,32,22,7,-5,-14,14,89
11420,26,14,9,15,6,33,42,-41
11421,3,-50,-21,-3,-1,-62,-27,41
11422,-20,37,-9,-30,-13,36,-12,-33
11423,-11,-25,-2,9,6,13,-1,16
11424,-74,-24,-5,7,-3,-1,-9,-3
11425,29,8,14,-3,14,-5,49,10
11426,-20,-51,2,-3,-18,-16,-2,-40
11427,67,7,2,5,0,-35,-16,-2
11428,0,36,-17,-3,5,22,4,41
11429,-38,-33,-11,-11,12,38,-49,-52
11430,17,8,12,2,-2,-9,44,-41
11431,-29,9,2,6,6,17,2,-21
11432,10,9,5,4,-9,-24,4,79
11433,-12,-15,-9,0,-10,-20,-3,-11
11434,38,-29,-1,0,12,37,-9,15
11435,27,41,1,-8,-5,-3,7,45
11436,-34,-38,1,-1,-11,-3,21,-47
11437,12,-67,-4,-9,-5,-27,-13,-18
11438,29,107,19,13,2,16,2,10
11439,-1,-20,-2,4,12,49,-10,32
11440,15,-7,-17,-3,29,55,6,19
11441,-27,-28,-16,-18,-16,-53,4,-41
11442,40,-52,-9,6,-7,32,3,39
11443,2,-17,17,4,0,-46,-1,-36
11444,0,88,8,-8,-16,-11,12,1
11445,-6,28,-3,8,-13,12,-35,3
11446,-23,3,-15,-10,21,-8,-45,-18
11447,-43,21,4,4,4,32,90,-74
11448,11,-33,1,2,7,6,-1,0
11449,20,26,11,1,-12,-3,7,0
11450,-26,-36,-11,0,10,-79,9,27
11451,36,-44,0,-2,-6,5,-15,-20
11452,-60,10,11,-10,-20,-88,-27,-63
11453,-24,-34,-6,14,20,59,33,3
11454,17,70,9,-4,-29,-47,-15,82
11455,51,-17,-11,-5,20,18,-21,28
11456,33,-5,4,-3,2,5,31,-38
11457,-6,-35,-16,-11,-16,0,-21,-30
11458,14,-39,-9,9,11,-9,20,-5
11459,-19,13,12,-5,-1,-43,-19,-36
11460,29,-7,8,3,-24,21,-23,0
11461,4,14,-11,-16,-13,31,-26,-9
11462,-59,82,5,6,1,37,33,-5
11463,13,-6,1,-2,13,-34,-23,10
11464,5,-23,-6,10,2,-23,-20,7
11465,-9,-11,6,9,18,-1,-18,66
11466,99,-15,26,8,-16,2,-2,-57
11467,-59,42,-37,-33,-23,-37,-19,9
11468,19,0,-2,-10,-19,-34,-33,-11
11469,-3,23,0,22,39,28,82,-1
11470,-35,6,25,12,18,65,6,16
11471,21,-22,-4,6,-3,-39,4,-2
11472,0,-11,-1,1,-1,-9,-12,-8
11473,29,26,7,4,6,57,-15,-29
11474,-55,-44,-16,-2,18,5,-1,13
11475,4,6,2,-10,-20,-14,13,-16
11476,-33,1,-15,-6,1,36,15,28
11477,-5,1,2,-6,-20,-25,-17,63
11478,-17,34,7,-2,-1,24,9,-49
11479,35,-18,-12,11,12,23,-17,14
11480,-32,14,-2,-17,12,18,3,-27
11481,-48,51,5,8,-2,17,5,-13
11482,30,12,-13,-18,-15,-78,-27,-16
11483,14,-6,-5,-5,-13,46,10,26
11484,-5,9,10,23,7,-3,2,-10
11485,-6,-65,11,2,5,-63,-1,8
11486,23,21,7,-8,3,53,49,15
11487,-40,-32,-21,-4,-4,-1,-9,-38
11488,-18,0,-1,-6,1,-41,1,-40
11489,-9,-14,-6,-10,-12,-82,-56,-29
11490,39,-19,6,2,18,60,-12,-32
11491,-46,12,4,12,-9,43,2,49
11492,70,-19,-2,0,-8,-58,-7,24
11493,-15,25,-14,-24,-30,6,2,-51
11494,-17,-15,2,3,9,15,6,4
11495,26,23,8,-6,9,7,-50,-36
11496,13,25,-2,6,11,39,81,36
11497,35,-8,31,15,3,-42,-9,9
11498,-23,-52,-30,2,17,70,5,26
11499,-77,-28,-8,-9,-5,-29,-23,-64
11500,77,66,-18,0,-19,-41,-22,40
11501,58,10,34,-3,-1,48,23,-23
11502,-46,24,-12,-9,-19,-20,-5,-6
11503,0,-46,6,11,-1,-22,-3,40
11504,-8,-18,-8,3,-8,12,-4,-43
11505,-39,-5,-8,10,39,-26,0,-9
11506,40,-4,0,-8,-18,-20,-7,9
11507,28,84,3,-21,-9,-43,53,51
11508,-36,-16,0,1,-11,54,-36,41
11509,22,28,-2,2,13,19,3,44
11510,-65,-47,-3,-5,-20,-42,17,17
11511,10,-66,2,-2,0,6,13,20
11512,7,18,1,-11,-14,-27,-8,-5
11513,-26,42,-21,2,9,35,-36,-16
11514,3,28,4,13,-1,-15,21,4
11515,14,-6,28,9,4,39,-9,-43
11516,-37,-28,-9,-5,19,-15,2,16
11517,-53,-91,0,-2,-21,-6,-25,-24
11518,64,75,-7,-4,-6,-15,2,6
11519,18,33,4,5,-13,0,-17,-20
11520,-34,-20,13,7,21,-1,19,-24
11521,1,-6,-10,-2,17,-17,0,-33
11522,-60,-119,-20,-14,-29,3,-27,27
11523,-32,57,2,-9,-19,-13,30,12
11524,1,-39,-15,-11,7,-44,-26,-17
11525,2,11,-13,-13,-8,40,-2,14
11526,6,-3,14,5,12,7,21,20
11527,4,-2,-2,13,-1,-31,-57,3
11528,-18,8,5,12,9,-38,16,-22
11529,-9,-33,-1,4,-3,61,24,6
11530,37,32,-4,-8,-12,-15,-5,-58
11531,0,30,-11,-6,-10,20,-21,-41
11532,-14,-15,21,15,5,-32,1,47
11533,38,9,3,2,6,8,-7,-8
11534,12,-31,-5,-7,8,12,4,2
11535,-6,86,1,3,-9,5,1,-46
11536,-1,-61,2,-2,13,66,-8,-1
11537,-2,45,-4,4,-2,12,37,25
11538,-36,-38,-1,1,22,-40,-13,-29
11539,55,-27,-7,-10,-9,-3,14,35
11540,-26,36,7,-13,-34,-28,-8,-17
11541,7,8,17,-5,-11,49,-3,-31
11542,-5,7,-15,16,-8,-30,-11,1
11543,5,-36,-16,-23,24,-16,26,6
11544,-29,-46,-15,-18,-24,-8,-25,-7
11545,2,-4,8,11,0,9,24,5
11546,-20,-7,6,8,0,-66,-2,-21
11547,-15,-29,-1,2,8,56,20,26
11548,19,8,-5,-10,-27,12,24,-14
11549,28,38,22,4,-14,-88,-33,-21
11550,-22,-24,-22,-6,-4,32,-43,35
11551,-20,-80,1,18,25,-30,4,-24
11552,48,85,3,-2,14,36,51,65
11553,-71,-22,-9,-3,-3,-24,-37,-13
11554,54,31,20,-8,-3,5,9,22
11555,-6,-1,-24,2,-8,-24,-41,3
11556,33,-42,11,10,-6,34,-3,-55
11557,13,62,9,-4,18,-19,18,18
11558,-29,-40,-17,-10,-22,2,-6,-43
11559,-48,-55,-8,-3,8,19,-1,24
11560,4,26,-7,-9,-7,-29,-12,-34
11561,76,18,-7,-2,-9,4,-2,57
11562,7,29,25,-5,-1,-11,21,-1
11563,-24,-8,-8,-11,-3,5,-2,-31
11564,-6,-8,-3,11,12,22,-26,56
11565,-52,-12,-3,-8,-23,17,31,-10
11566,30,42,-2,-2,11,21,-13,13
11567,27,3,8,11,9,-3,10,-31
11568,-3,-64,-14,-12,3,10,1,-5
11569,-6,15,-18,-4,-2,14,11,-3
11570,-18,8,19,5,-3,-15,-13,29
11571,-27,6,21,13,23,46,2,14
11572,-13,-13,-15,-2,-6,-19,-4,24
11573,-16,-50,-14,-2,-8,-43,14,7
11574,19,-11,-10,-11,-13,-23,5,-46
11575,-11,22,13,-4,25,70,-16,47
11576,8,73,5,-8,-4,-17,42,-61
11577,-30,-66,-24,3,0,-7,-36,-29
11578,71,10,5,5,7,-22,-2,-3
11579,-41,34,5,9,-1,11,9,-11
11580,19,-58,-10,-14,0,-5,-6,-2
11581,-36,41,17,5,-16,-39,-23,28
11582,16,-1,1,3,8,41,16,-21
11583,31,-32,-20,-8,-16,-50,-10,1
11584,-100,6,2,2,-9,19,-10,-42
11585,86,-24,5,18,33,5,18,-5
11586,-31,1,-3,-5,2,4,-27,26
11587,15,-8,-15,-14,-10,-2,37,-6
11588,25,2,-4,7,-3,-19,-42,9
11589,-7,34,13,-6,-10,20,1,-27
11590,-46,-32,-18,10,10,-17,6,-16
11591,34,4,5,-17,-14,-40,-5,-13
11592,21,-53,4,15,10,27,26,34
11593,-5,32,3,-7,-1,13,1,-15
11594,2,-16,3,-6,0,-15,-8,17
11595,-60,-12,-9,5,-6,16,-14,-4
11596,33,-19,3,-15,-19,-34,4,2
11597,19,14,0,8,2,-7,16,51
11598,-56,32,-10,-1,8,29,-21,-31
11599,32,18,14,-3,-5,-22,8,39
11600,-39,6,-10,6,14,43,-20,-19
11601,30,-85,-13,-5,19,16,9,47
11602,-45,-23,2,-1,-27,-53,-34,-27
11603,95,20,-10,1,-10,-11,41,22
11604,-12,70,32,6,5,26,4,-13
11605,-16,-31,-24,-16,-4,1,-33,3
11606,-12,-42,8,7,9,13,50,8
11607,-28,2,-2,3,3,5,11,-59
11608,24,-9,-4,-24,-16,2,-5,-26
11609,6,74,-5,14,16,-16,23,29
11610,-28,-29,-7,-7,5,17,-9,-24
11611,-7,-5,0,5,1,7,-51,3
11612,-20,10,-5,-4,-15,-55,23,18
11613,5,19,10,7,5,34,-7,-12
11614,37,-37,0,6,-2,16,-3,50
11615,-18,5,-1,-2,-4,-30,4,-32
11616,5,-32,1,5,32,60,-22,18
11617,-15,-54,-9,-14,-25,-48,5,13
11618,5,22,-2,6,8,7,23,-26
11619,-20,20,1,-11,-23,0,10,-8
11620,2,17,-3,17,8,-15,-1,20
11621,-17,19,5,-14,-12,14,4,38
11622,34,9,3,5,20,38,-17,-16
11623,9,6,-2,-1,19,-14,15,8
11624,-11,-19,13,14,11,9,-27,-34
11625,-2,82,9,1,-25,8,-3,-17
11626,17,-5,-9,-24,-18,-3,-46,43
11627,2,-58,-9,-3,7,13,14,-10
11628,-28,32,-6,-6,-11,-31,-26,-10
11629,35,-51,9,20,29,54,20,33
11630,2,33,23,2,-2,-16,44,-67
11631,-5,-62,-27,-9,-27,-34,-53,41
11632,12,65,4,7,2,7,18,-36
11633,-4,0,-13,-6,5,-27,-11,14
11634,-32,-38,-13,-6,-4,11,-27,-16
11635,18,22,35,7,2,-2,15,-28
11636,8,-43,-22,-21,-16,-22,6,1
11637,17,38,13,-9,1,12,-10,-24
11638,-24,27,-10,-5,8,-30,9,10
11639,-30,-14,0,-7,-15,-32,2,36
11640,-39,54,-7,10,-15,27,0,-5
11641,-10,-29,3,-6,13,-33,2,-41
11642,33,42,9,11,23,55,19,36
11643,-20,51,8,11,-2,3,-23,-10
11644,8,-61,8,5,10,15,18,88
11645,-11,-28,-13,5,10,45,20,-36
11646,6,37,11,-3,-27,-35,-4,13
11647,-8,9,-11,-6,14,33,9,51
11648,54,26,18,8,8,-14,22,20
11649,-12,-29,-6,-9,-21,-62,-50,-36
11650,-25,-43,-10,-4,-7,24,7,4
11651,38,10,-12,3,-21,-32,9,12
11652,-21,0,-8,-2,3,-21,16,7
11653,20,8,11,1,5,23,-14,-56
11654,-9,0,6,7,8,-1,-13,1
11655,-21,-10,-7,-10,-13,-55,-15,7
11656,-2,-5,-22,-19,4,42,-30,-61
11657,-27,10,-11,-7,-38,-79,5,72
11658,20,3,4,-4,19,63,11,-14
11659,0,-11,5,9,-11,0,3,-8
11660,10,-22,5,17,33,-44,-18,21
11661,-12,26,0,-5,-2,6,37,-16
11662,26,-22,2,13,25,44,2,-8
11663,16,-6,5,-2,-7,14,-9,-3
11664,-14,-5,-2,-10,-14,-21,-19,-58
11665,19,-29,0,2,5,4,5,9
11666,-25,8,-16,2,-7,-14,28,-17
11667,18,44,-5,-1,12,27,-2,-46
11668,-14,-13,5,-2,-2,-19,-6,-14
11669,-2,-10,-8,0,-4,2,2,-1
11670,20,13,6,2,-14,-34,-8,9
11671,-52,5,11,6,9,21,0,13
11672,40,-25,-10,-12,-5,42,16,19
11673,4,77,-2,9,3,-26,8,33
11674,12,0,-2,-5,9,-18,-11,31
11675,47,0,11,5,8,24,29,38
11676,-5,43,4,7,-7,-3,-23,-40
11677,-17,-65,-1,-3,5,-9,6,-17
11678,-25,-25,-13,-21,-32,-30,-16,-14
11679,-21,56,-4,1,9,20,-15,-31
11680,33,-12,8,3,-5,16,45,80
11681,8,-33,-6,3,8,25,8,-34
11682,-29,11,-1,10,10,3,-25,-3
11683,-53,-85,9,3,1,-50,-28,-21
11684,91,51,3,-2,-12,10,44,66
11685,-23,25,-7,-12,-6,-8,-32,-23
11686,15,-12,6,1,4,-5,19,-25
11687,7,31,-8,-4,-9,-5,0,-65
11688,-56,-11,6,3,-4,5,44,72
11689,28,31,3,2,-2,33,-15,-9
11690,-35,-13,6,-2,-12,-26,-12,-14
11691,19,37,-18,-7,-7,12,10,-34
11692,-22,-35,2,2,14,-63,-5,-42
11693,-5,-11,4,-1,-3,34,10,-13
11694,17,-14,1,-2,-23,15,-7,9
11695,-13,21,7,0,-5,-6,5,20
11696,-35,5,-9,-5,2,-5,-6,-47
11697,4,-37,13,-5,18,13,-16,-11
11698,70,-22,-18,3,-4,-20,2,20
11699,-34,-28,8,6,-13,-15,-19,13
11700,10,38,-11,-6,3,22,-27,-60
11701,-39,-25,8,6,18,15,10,-25
11702,7,-24,-11,-15,-15,-34,21,10
11703,19,34,9,-2,6,25,-8,34
11704,-43,-75,-4,6,-6,-30,-36,-19
11705,12,26,-16,1,-1,26,12,15
11706,-14,4,-9,-18,-11,-36,3,-9
11707,43,1,7,2,5,34,-1,-2
11708,-20,32,10,5,8,-25,-8,-19
11709,22,7,8,5,-9,-11,-8,26
11710,-52,49,-3,-7,-11,29,-1,3
11711,71,-10,-9,-6,-2,-51,4,6
11712,5,14,6,-2,13,37,19,-8
11713,-19,-43,-15,9,-6,37,4,5
11714,-10,-33,3,-5,-18,-65,-28,0
11715,-29,-8,-6,-9,7,61,18,16
11716,17,5,0,0,13,40,-8,27
11717,-19,5,-3,3,-16,-81,72,29
11718,3,-8,-6,0,-1,21,-33,-8
11719,6,-14,0,4,-12,-26,-4,-26
11720,-4,-1,-9,-15,-3,13,-1,8
