time_steps,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
6502,0,0,-1,-1,1,-5,-1,-1
6503,-1,-1,-2,-2,-4,-2,-1,-4
6504,-2,-2,-1,-3,-4,-12,-4,0
6505,-1,-2,-2,-10,-4,-25,-5,-1
6506,0,-1,-1,7,10,44,4,0
6507,1,-2,0,-1,-2,-4,5,-1
6508,-1,-2,0,2,3,-1,0,2
6509,-2,0,-2,-2,-1,6,0,-3
6510,-1,-2,-1,0,-3,30,2,-1
6511,-2,-1,-2,-4,-4,-36,-2,1
6512,0,0,1,-1,4,0,-3,0
6513,0,-4,2,6,-2,-7,-1,0
6514,1,-3,-6,-3,-2,-1,1,1
6515,0,-2,0,-6,-3,22,2,-2
6516,0,0,-2,-2,-4,-16,-1,-1
6517,-1,1,2,4,1,5,-1,1
6518,-3,0,1,9,3,-21,-3,-1
6519,-1,-2,-1,-7,-2,16,-2,-3
6520,-1,-1,-2,-5,-3,-16,-4,-1
6521,0,-1,-5,-4,0,23,1,1
6522,-3,-2,1,-2,-1,4,1,1
6523,-2,0,0,3,2,8,-2,0
6524,1,-3,-1,3,1,9,0,-1
6525,1,-1,-2,0,-3,-9,4,-2
6526,-2,-1,0,-5,-2,-33,-1,1
6527,0,-2,-1,0,2,19,-8,-3
6528,-5,0,-1,-2,-3,-6,2,-2
6529,-1,0,1,0,2,-1,-10,-2
6530,-1,0,-2,-3,-4,-8,3,-1
6531,-3,1,-2,4,-1,6,0,-1
6532,0,0,-1,-2,-3,-11,-5,-1
6533,-2,-2,-1,0,-8,5,0,1
6534,-3,-2,-1,-3,-1,-19,-2,1
6535,-1,-2,-4,0,9,55,7,0
6536,-2,-3,-2,-7,0,2,3,-2
6537,-2,-2,4,14,3,-10,-2,-1
6538,0,0,0,-4,-2,-12,-7,-1
6539,-2,-2,0,-1,-6,-19,-4,-2
6540,-1,-1,-1,-1,-3,5,-2,-2
6541,-1,-1,-1,-3,5,12,1,0
6542,0,0,-1,4,-4,-5,-1,-2
6543,0,-1,0,-3,1,-9,-3,-2
6544,-1,0,0,0,-3,2,0,-3
6545,0,0,-1,-1,-3,-23,2,0
6546,-1,-1,-2,0,1,-9,3,-1
6547,-1,1,0,-3,0,8,1,0
6548,-2,-3,-3,1,-3,-6,-4,-1
6549,-1,1,1,1,1,-11,-1,0
6550,0,0,-1,-3,7,39,3,-1
6551,-2,0,-1,-1,-4,-19,-4,-1
6552,1,1,-1,1,0,-2,2,0
6553,1,0,1,1,-6,-6,3,0
6554,-3,1,-1,-2,-1,-1,-6,-2
6555,-1,-2,-2,-2,-3,-14,-2,-2
6556,-1,-1,-4,0,-1,4,4,1
6557,-2,-3,-4,-9,-2,-2,-3,-2
6558,1,-2,0,1,-5,-1,-1,0
6559,-1,1,0,3,10,40,3,-1
6560,0,0,1,2,0,-7,-8,-2
6561,-2,-1,1,-3,-6,-23,-1,4
6562,1,1,-2,0,8,53,1,1
6563,-1,-1,-2,-6,-4,-22,-4,0
6564,-1,-2,0,8,-1,-7,4,-1
6565,-2,0,-1,0,-1,4,-4,-2
6566,0,-2,1,-2,-7,-24,-2,0
6567,-2,-2,-1,0,-3,-3,-3,0
6568,1,0,1,-3,-2,2,1,0
6569,1,1,2,0,-2,-2,0,-1
6570,-1,-1,-2,1,4,-8,-1,-2
6571,0,-2,-1,0,0,-1,-2,-3
6572,-3,-1,-1,-6,-6,-19,-4,-1
6573,0,-2,-1,2,2,14,0,-1
6574,-2,-1,0,-3,-9,-2,0,0
6575,0,2,-2,-1,-7,-40,-5,-1
6576,0,-1,-5,-6,3,29,-2,-1
6577,0,-1,-1,0,0,-3,2,1
6578,0,0,0,3,1,-1,-4,-2
6579,1,-1,2,-2,-1,-3,5,0
6580,-2,0,1,3,1,-1,-2,-2
6581,-3,-3,-4,-4,0,4,-1,-2
6582,-1,-2,0,-4,-1,-9,-1,-2
6583,-1,-2,-1,-1,-1,13,1,0
6584,1,0,2,-1,-1,-16,-3,1
6585,0,0,0,-2,0,-6,-7,-1
6586,-2,-2,0,0,6,13,2,-1
6587,0,1,-6,1,-4,9,2,-1
6588,0,-1,-2,-4,0,4,2,0
6589,-3,0,-2,-1,-1,3,-2,-4
6590,1,1,0,1,-4,-13,-4,-2
6591,-1,-1,1,0,-3,-6,-2,-2
6592,-1,-2,-2,-3,-3,2,-2,1
6593,0,1,-3,-2,2,-3,-2,-1
6594,0,-1,1,-2,-6,0,2,-2
6595,-1,0,-3,0,-3,-4,-5,-4
6596,0,0,2,2,8,-17,3,0
6597,-2,-2,0,0,5,37,6,1
6598,0,1,-2,-10,1,1,-1,0
6599,-1,0,1,9,1,1,1,1
6600,-1,-1,1,0,-4,-2,-2,-2
6601,0,-2,-2,0,-3,-13,-3,-1
6602,-2,-1,-2,-2,0,4,-2,-1
6603,-1,-2,-2,-5,-1,2,0,-2
6604,-1,2,-2,0,-1,-8,-7,-3
6605,0,-1,-1,-1,0,12,5,-3
6606,0,-3,1,0,-6,-16,-2,0
6607,-1,-2,-1,0,1,-17,6,0
6608,0,0,2,5,11,47,5,1
6609,-1,-1,1,2,-3,-9,-1,-1
6610,0,-1,-3,-2,-1,-2,0,-1
6611,0,-2,-2,-8,-8,-17,-5,0
6612,-1,-3,-3,-1,-1,-3,-2,-3
6613,-2,1,0,1,-1,6,-1,0
6614,1,-2,0,2,0,-6,-1,-1
6615,-1,-1,-2,-3,1,5,-1,-1
6616,-2,-2,-3,-5,-7,1,-1,-1
6617,-2,-2,-5,-2,2,11,-3,-3
6618,1,1,2,1,-4,-37,2,-1
6619,-1,0,1,3,11,31,-2,-1
6620,0,0,-1,2,-8,-21,0,-1
6621,1,1,0,-2,3,0,1,2
6622,-2,-1,-1,-2,-2,5,-1,-1
6623,0,-1,-3,0,-5,-9,-2,-2
6624,-2,-2,-1,-7,-2,-10,-3,-1
6625,-2,-2,-1,-3,-4,13,-2,-1
6626,2,1,-2,1,-1,-19,-1,-1
6627,0,0,1,-7,-2,-11,-4,1
6628,0,-3,0,14,1,15,1,0
6629,0,0,-1,-3,4,8,3,1
6630,-3,0,0,-3,-4,7,-6,-2
6631,-2,-1,-3,-1,-9,-34,3,-1
6632,-2,1,0,-7,4,29,1,0
6633,-1,0,0,-1,-4,-15,-2,-1
6634,-1,-3,-3,4,5,4,2,2
6635,-2,-1,3,4,5,9,-2,-1
6636,-2,-1,-1,-1,-6,-16,-5,-3
6637,0,-1,-3,0,-3,-12,-1,-3
6638,-1,-1,-4,-5,1,-7,-4,-1
6639,-1,0,-1,-2,-5,26,-1,1
6640,-2,-3,-2,-3,1,0,5,-1
6641,-3,-1,1,1,-1,-10,-5,0
6642,3,0,0,2,5,15,3,1
6643,1,-1,-1,0,-2,-20,-2,-1
6644,-2,1,-1,-1,1,23,2,0
6645,0,-2,-1,-1,-2,19,-3,-2
6646,-3,-2,0,1,-6,-29,0,-2
6647,0,-1,0,1,6,21,-3,1
6648,0,1,-2,-1,-3,-27,-3,0
6649,-1,-3,-1,-3,-1,-6,3,1
6650,-2,1,-2,2,1,21,0,-2
6651,0,-3,0,-3,-9,0,-5,-5
6652,0,2,-2,-2,0,-11,1,-1
6653,0,0,1,3,0,1,0,0
6654,-3,-1,1,-2,-2,1,-2,-1
6655,-3,-1,-1,2,0,-13,0,-1
6656,-1,0,2,0,2,13,-1,-1
6657,1,-1,-3,0,-3,-13,-1,-1
6658,0,0,-2,-5,-4,-7,-1,-1
6659,-2,0,1,0,4,33,1,1
6660,2,-1,-1,0,-6,-21,-3,0
6661,0,0,1,1,13,42,-1,1
6662,0,-1,-1,-3,-5,4,8,-1
6663,0,0,-3,0,2,3,-6,-2
6664,-1,-1,-1,1,-5,4,-1,-2
6665,-2,-1,-2,-3,1,-21,-4,-2
6666,-1,1,-2,-3,-5,-16,-4,1
6667,-4,0,3,5,10,48,4,2
6668,0,-2,-2,-1,-2,-1,-3,-2
6669,-1,-1,-2,-1,-5,-11,-2,-1
6670,-2,-4,-2,1,2,-1,-5,-1
6671,0,1,-1,-4,-8,-33,-1,0
6672,-1,-2,1,0,5,0,-1,-1
6673,-2,-1,-2,-1,-4,-1,3,-1
6674,-1,0,-2,-1,-2,14,-1,0
6675,0,1,0,-1,-5,-15,-1,0
6676,-1,-2,-1,-6,0,-1,-3,-1
6677,-2,1,-4,-5,-1,-17,-1,-1
6678,0,-1,-2,1,-1,-5,-3,-2
6679,-1,-3,1,2,-2,-3,0,-2
6680,0,0,-4,-2,1,-1,-1,-1
6681,-3,-2,-2,-2,-10,-18,-2,1
6682,1,0,-2,1,4,26,2,-1
6683,3,0,-2,1,8,40,3,0
6684,-2,0,3,3,0,1,1,1
6685,-2,0,2,-2,-6,-27,-2,-3
6686,-2,0,0,2,4,18,6,1
6687,-1,0,-1,0,-4,-27,-4,-3
6688,-1,-1,-3,-6,-6,-3,-3,-3
6689,-1,0,-3,-1,2,20,1,-2
6690,-3,-2,-2,-9,-1,7,-3,-3
6691,1,-2,0,10,0,-13,-1,0
6692,-1,0,-3,-1,-3,-9,-3,-2
6693,2,-3,2,-2,-4,-2,-2,0
6694,-3,0,-1,3,7,1,-1,0
6695,-1,-2,-2,-6,-5,-16,-3,0
6696,0,-1,-3,0,-8,-2,5,-1
6697,1,-2,0,3,4,23,2,0
6698,0,-1,-1,-3,0,-20,-11,-2
6699,-3,-1,-3,-3,6,48,1,-1
6700,1,-2,1,7,-2,-3,-1,0
6701,1,1,1,-5,-1,-3,-2,-3
6702,-2,1,1,0,-7,-24,0,0
6703,-2,-1,-5,-3,0,-29,-4,-1
6704,-5,-1,-2,1,2,34,-2,-3
6705,-2,2,0,2,5,14,4,3
6706,3,-4,-2,-5,-10,-7,-3,0
6707,0,-2,-3,-4,-5,-7,0,-2
6708,3,0,3,1,3,-10,-1,0
6709,-4,-1,-1,2,2,-13,-7,-3
6710,-1,-1,-1,-1,2,33,3,0
6711,0,-1,-3,-10,-12,-16,2,0
6712,-4,-3,0,-4,-6,-32,-1,-1
6713,1,-1,-2,2,0,-6,-2,-2
6714,-3,0,2,5,5,-1,-5,-2
6715,2,-2,-1,0,-2,-9,-1,0
6716,0,-1,-4,-3,2,20,-2,3
6717,1,-2,2,-1,-2,-4,3,1
6718,-3,-2,-2,1,0,5,1,4
6719,-2,0,-1,2,3,-12,-6,-3
6720,-5,1,-2,0,-7,-42,-6,-3
6721,-1,0,0,2,3,41,8,4
6722,1,1,1,-6,7,36,2,-1
6723,-1,-1,-2,-2,-1,4,3,1
6724,2,-1,-1,1,0,-4,-3,2
6725,-6,-2,-5,-2,-6,-47,-6,-2
6726,0,1,1,6,4,12,5,0
6727,-1,0,1,0,-1,-19,0,-2
6728,2,0,-3,-10,-2,14,2,0
6729,1,-2,1,4,1,13,-3,0
6730,-3,-3,0,-4,-5,-19,0,-2
6731,0,1,-1,2,-1,-2,0,-1
6732,1,-1,-1,-3,0,0,0,-3
6733,-1,0,-2,-2,-8,-4,-6,-2
6734,0,0,-2,0,0,-15,-1,-1
6735,0,-1,-1,-7,-1,7,0,-1
6736,0,-1,0,1,-4,-17,0,-3
6737,-3,-3,-1,1,2,19,3,-1
6738,1,0,2,0,6,3,-1,-2
6739,1,0,0,-3,-2,-5,-1,0
6740,-3,-3,-1,2,1,-18,5,0
6741,4,0,0,-3,-2,-13,-1,-2
6742,-2,-2,-1,-1,-8,-9,-3,-1
6743,-1,0,2,0,-4,-16,-7,0
6744,1,0,-1,-1,9,47,7,1
6745,1,0,-2,0,1,9,0,0
6746,-3,-3,-1,0,-4,-6,-2,1
6747,-3,-3,-2,0,-1,1,-1,-2
6748,-3,-2,-2,-6,-2,-4,-6,-2
6749,-1,0,0,-2,-2,-14,0,-3
6750,0,0,0,1,6,-2,3,-1
6751,0,-3,-3,1,-5,-4,0,0
6752,-4,-1,0,0,-2,15,-3,-3
6753,2,-1,-2,-2,-7,-10,-1,1
6754,-2,-2,-3,-3,1,21,0,-1
6755,-2,0,0,4,11,2,1,1
6756,1,0,-3,-4,-3,-2,-1,-1
6757,-2,-1,1,-2,-2,-9,-2,0
6758,-2,-1,-2,0,-4,5,-3,-2
6759,1,-1,-1,0,0,11,4,-2
6760,1,0,1,3,2,-2,-5,1
6761,-4,-2,-2,-2,-8,-6,-6,-2
6762,-1,2,-2,-4,-1,9,2,1
6763,-4,-1,-1,-3,3,21,5,-2
6764,2,0,-1,1,4,0,-3,2
6765,1,0,1,0,1,-8,-4,-2
6766,0,-1,-2,0,-6,-14,-2,-1
6767,-1,-2,-1,3,-3,-25,-3,0
6768,-4,-2,-2,1,0,12,-4,1
6769,-1,-1,0,0,-3,-13,2,1
6770,-3,-2,-3,-1,5,4,1,0
6771,5,1,-1,-9,-4,6,-1,0
6772,-3,-3,0,-1,-5,-37,-4,-2
6773,5,0,-3,1,11,67,6,1
6774,-2,-2,1,-3,-12,-23,0,-3
6775,-1,0,0,4,-2,1,-6,-2
6776,1,-1,1,2,-1,-5,3,3
6777,-4,-1,-3,-3,5,-1,-3,-5
6778,0,-3,-2,2,-7,-16,-3,0
6779,-1,1,-2,-5,5,24,0,2
6780,-1,0,-1,0,-3,-16,1,-2
6781,-2,1,0,-1,-2,3,-3,2
6782,0,0,-2,-1,2,-8,3,-2
6783,0,-2,-1,2,-4,-14,-4,0
6784,1,-1,-1,-2,4,19,4,2
6785,0,0,1,-1,-1,-7,1,-1
6786,0,1,0,0,-2,-18,-3,-1
6787,-4,-1,-1,-4,-5,6,1,-2
6788,4,-2,-2,-1,-5,25,-3,-2
6789,-2,-1,0,0,8,-23,-1,-1
6790,0,-1,2,-2,-5,7,-2,-1
6791,-1,-1,1,1,3,1,-1,-1
6792,-3,-1,-5,-2,-4,-18,-1,-3
6793,-3,-3,-2,-4,-11,-30,-1,-3
6794,1,-2,-2,-1,1,-5,-1,1
6795,-1,-2,0,4,4,15,3,-2
6796,-2,2,-1,-2,-4,-1,-2,-1
6797,2,-1,-1,0,3,3,1,-2
6798,-2,-1,-1,-4,-4,-5,0,-3
6799,0,-1,-1,0,-5,-16,-7,1
6800,-3,0,-3,0,5,13,0,0
6801,0,-2,1,-3,-4,-12,0,0
6802,-2,-1,0,-2,3,16,-2,2
6803,6,0,0,-2,-1,-3,2,-3
6804,-3,-1,0,6,-1,0,-4,-5
6805,5,-1,-2,-2,-3,-11,4,-1
6806,2,-2,-1,-2,5,0,-2,-1
6807,-3,-1,0,-1,2,23,3,-2
6808,-12,-3,0,-1,5,3,-2,-2
6809,18,0,-3,1,3,34,-4,-3
6810,2,0,0,2,-11,-52,4,1
6811,-2,1,-2,-3,6,1,0,1
6812,1,-1,0,-3,-4,-18,0,-1
6813,-10,-1,-5,-4,-3,18,-3,-1
6814,-1,-1,0,-1,1,36,-3,-3
6815,2,-1,0,2,-1,-9,-1,1
6816,-4,0,-1,1,1,0,0,-1
6817,-6,-2,-2,-4,-7,-28,-3,-2
6818,1,1,-3,-1,6,29,-1,1
6819,-4,-2,-2,-2,-7,2,0,-1
6820,5,0,-1,0,-1,-14,-2,1
6821,-4,-1,1,4,0,-19,1,-1
6822,-3,-2,-1,0,1,-1,-3,-1
6823,-3,-1,-3,-5,-7,-19,-1,0
6824,5,-1,0,-5,2,15,2,-1
6825,-4,1,2,2,5,3,1,3
6826,0,-1,1,-1,-2,-10,-2,-1
6827,3,0,-4,2,0,16,0,-1
6828,0,-3,-2,-3,-5,0,-1,-1
6829,-1,-2,0,-2,1,8,5,0
6830,-1,1,0,1,-3,-12,-12,-4
6831,-4,-1,-2,-2,3,17,4,-2
6832,2,-2,-1,-4,3,0,3,-4
6833,-2,0,1,3,1,3,4,0
6834,-2,0,0,2,-1,4,4,2
6835,1,1,-1,-5,-12,-25,-7,0
6836,0,-1,0,3,5,0,-3,1
6837,-2,-3,-4,0,-3,-13,-6,1
6838,-1,0,-1,-2,-3,-26,2,-5
6839,-2,1,0,-1,3,23,-1,-1
6840,0,0,0,1,1,36,1,1
6841,-2,-2,0,-4,-2,-11,-4,2
6842,-1,-3,-3,-3,1,2,0,1
6843,0,-4,1,1,-2,-25,-3,-1
6844,1,1,0,-2,-7,-13,-4,-1
6845,0,1,0,2,1,-10,3,2
6846,-1,-2,0,3,8,28,-1,0
6847,-3,0,-2,-3,-2,-6,0,-2
6848,1,-1,0,-2,-2,-9,-2,3
6849,0,-1,-2,-4,-11,0,-3,0
6850,-1,-2,0,2,0,11,1,-2
6851,1,-3,1,4,5,-17,0,6
6852,-3,-1,-3,-3,-9,-14,-3,-3
6853,-1,-1,-1,-8,-6,-38,-6,-3
6854,1,0,-1,5,2,58,5,2
6855,-6,0,3,5,5,11,-3,1
6856,-1,0,0,-5,2,6,10,-2
6857,-3,-2,-1,0,-7,-14,-11,-1
6858,-1,1,-1,-5,-2,-11,-2,-2
6859,-1,0,-6,-3,-2,-10,-2,0
6860,1,-1,1,-1,-6,-2,-4,-1
6861,-3,0,-1,-4,-6,-1,-1,-3
6862,1,-1,-1,2,0,-18,2,-2
6863,-3,-2,-4,-1,3,20,-2,0
6864,1,-1,-2,-3,-2,-7,0,3
6865,-2,-2,-1,3,1,10,-2,-3
6866,-3,0,0,-1,8,24,1,0
6867,1,-2,-3,-4,-6,17,3,-1
6868,-2,-1,0,-2,0,-3,-2,-3
6869,2,-1,1,2,-2,9,4,-2
6870,-1,-2,-1,1,-6,-35,-3,0
6871,-1,1,-1,-3,1,-1,-3,-3
6872,0,-1,-2,2,2,-3,1,2
6873,-2,-1,0,0,0,8,-3,-3
6874,-1,-2,-1,-2,3,26,1,-2
6875,1,1,1,-1,0,-16,-2,-3
6876,-1,0,-1,0,-4,-3,0,0
6877,1,1,-1,1,3,13,4,0
6878,-1,-1,-2,-5,-6,-25,-3,-1
6879,-1,-1,0,2,1,-4,1,-1
6880,0,1,0,3,-5,11,-2,-1
6881,0,-3,-2,-6,7,-11,1,2
6882,0,-2,-1,-4,-10,-32,-3,-1
6883,0,-2,-1,-1,-6,11,1,-1
6884,0,1,1,2,-2,-15,-4,-2
6885,-2,-1,0,3,9,24,4,0
6886,-1,-1,0,-6,-1,-6,-3,1
6887,1,-3,-2,5,-1,-4,2,-2
6888,-2,-1,0,2,2,11,0,-1
6889,-2,1,-3,-2,-3,1,-4,-1
6890,1,-1,-1,-6,0,-6,-2,-2
6891,-2,-1,-1,-7,-7,-5,0,0
6892,0,-2,-1,-1,1,-5,-1,-2
6893,-2,-2,0,2,0,-22,-2,1
6894,-2,-1,-2,0,2,45,1,-1
6895,0,-2,1,-2,2,-24,-3,-2
6896,-3,-1,-1,-2,2,12,0,-1
6897,1,-2,-1,-3,0,6,-1,2
6898,-3,-1,-1,4,5,-6,0,-5
6899,-2,1,-1,-2,-3,-11,-3,-2
6900,0,-1,-1,-1,1,11,-1,-2
6901,-2,1,2,2,-2,15,3,0
6902,5,2,-1,-2,-5,-34,-4,0
6903,1,0,-2,-4,-3,-10,0,1
6904,-3,-2,-3,-6,-5,-8,-6,-4
6905,0,-1,-2,-1,3,5,7,0
6906,-2,-1,-1,3,2,11,1,0
6907,-2,-2,-1,-2,0,-12,-1,-2
6908,1,0,0,1,3,-4,-1,1
6909,-1,-3,-1,-1,-9,-13,-3,-1
6910,-2,-3,-4,-3,-5,-7,-3,-1
6911,-3,0,-1,-2,0,2,0,-2
6912,-2,0,-1,0,5,22,1,0
6913,0,0,0,2,7,23,-1,-1
6914,0,-2,-2,-2,-6,-25,-1,0
6915,0,-3,-1,-5,-4,10,-3,-1
6916,0,-1,-2,-3,-6,-25,-1,-1
6917,-2,0,-2,3,1,11,4,3
6918,1,-1,1,-1,-2,27,0,0
6919,-2,0,1,-2,5,50,-1,-6
6920,13,0,1,3,-4,-37,1,2
6921,-1,0,-3,-2,3,11,-2,2
6922,-1,0,0,5,3,-6,9,1
6923,-2,-1,0,2,7,20,-6,1
6924,-5,-3,0,-2,-7,-17,-4,-4
6925,-1,-1,-1,-5,-7,22,-3,-1
6926,-2,-2,0,0,0,-36,-1,-1
6927,0,0,-1,0,-3,-13,1,0
6928,-2,0,1,2,0,-2,0,-1
6929,0,-1,-4,-6,-7,-28,-4,-2
6930,-1,1,-4,-3,1,25,-2,-3
6931,1,-2,-1,-4,-4,-13,-1,1
6932,-3,-3,-1,-4,-3,-12,0,1
6933,0,-1,3,1,5,41,1,-2
6934,-1,-1,-2,-1,-2,-10,-3,-1
6935,-1,-3,-3,2,2,-16,2,1
6936,-2,0,5,-1,-1,4,-1,-1
6937,-1,-1,-1,-1,-2,-18,-1,-3
6938,-2,-1,2,-3,-6,-12,-3,0
6939,0,-1,-1,3,0,27,1,1
6940,-2,-2,-6,-4,5,-2,0,0
6941,1,1,1,-1,-1,-6,0,-2
6942,-1,-7,0,0,0,-1,-3,1
6943,1,1,-1,-3,-5,-31,-3,-2
6944,-2,-2,-3,1,-5,7,-2,-2
6945,-2,1,-1,1,-4,-4,-2,-2
6946,1,2,-1,0,2,4,1,-3
6947,2,1,1,2,5,30,5,1
6948,-1,1,-3,-6,-1,9,-1,1
6949,-1,-3,-2,-3,-4,-19,-6,-3
6950,-5,-1,2,0,-2,7,1,2
6951,2,-2,1,2,0,-12,0,-1
6952,2,1,0,1,-1,5,-1,-2
6953,0,-3,-2,-2,-5,-23,-1,0
6954,-3,-1,-1,-2,-3,5,-2,-2
6955,-3,1,-1,-3,2,7,0,-1
6956,-2,-3,-1,-1,-2,-6,-2,0
6957,0,1,-1,2,2,1,1,-1
6958,1,0,0,-1,-1,-1,-1,-1
6959,-3,-3,0,-2,-5,-24,-4,-2
6960,0,1,0,2,9,46,1,0
6961,-3,-1,-2,-1,-2,-20,-1,-2
6962,-1,1,-2,-8,-1,-4,-2,-1
6963,2,-1,-1,8,0,-6,0,1
6964,-3,-4,-1,-1,-1,-5,-1,-1
6965,0,0,-1,-1,0,6,-2,-1
6966,1,0,0,-3,-2,23,2,0
6967,-1,-3,-1,-4,-5,-13,-3,-1
6968,-1,-1,-3,1,1,-2,-1,-2
6969,0,-1,-1,-1,-1,-5,-2,0
6970,0,-3,-3,0,-1,3,-7,1
6971,0,2,3,1,3,0,1,1
6972,-3,-1,0,-1,0,10,2,0
6973,0,-1,-2,-3,-3,9,-1,-1
6974,0,0,0,2,0,-24,1,-1
6975,-2,0,0,1,-1,-10,-2,-2
6976,0,-1,-1,-6,0,-21,-7,1
6977,1,-2,0,0,0,25,1,0
6978,-1,1,0,4,5,24,4,2
6979,-1,1,-2,-1,-2,-12,-2,-2
6980,0,2,-1,1,-3,-19,2,-2
6981,-4,-4,-3,-4,-5,-21,-1,-1
6982,0,3,-4,1,-1,25,-3,5
6983,-2,-7,2,-1,0,-12,-2,-11
6984,0,-1,0,-1,-4,3,-1,6
6985,0,-3,0,3,5,30,1,-1
6986,-2,-2,0,2,-1,-20,0,-3
6987,-1,2,-7,-11,-1,8,-3,1
6988,-2,-4,-6,-6,-9,4,-4,-4
6989,1,2,3,1,-1,-27,0,0
6990,1,-1,0,3,4,-7,1,0
6991,-1,1,0,3,5,10,-1,1
6992,1,-1,1,0,-1,2,1,-2
6993,-1,-1,-2,-5,-10,-25,-5,-2
6994,-2,-1,1,3,0,-3,-2,-6
6995,-1,-1,-2,-4,6,92,8,4
6996,1,2,3,4,15,7,1,1
6997,2,-3,-3,-1,-8,-27,-7,3
6998,-8,0,-2,-4,-8,18,-8,-17
6999,-3,-4,-4,0,-10,-68,-4,3
7000,-10,-4,-1,6,3,5,5,10
7001,-38,6,-2,-2,-1,19,-2,10
7002,62,-15,8,1,-2,-4,4,24
7003,-13,16,10,5,3,16,0,-48
7004,22,7,-1,-3,-11,9,3,-11
7005,-12,-11,-4,2,6,-36,-4,-12
7006,-79,-2,-8,-7,-20,-29,-8,27
7007,55,6,9,7,22,-22,6,13
7008,-7,-12,-4,-3,2,8,4,23
7009,6,7,2,-7,-21,28,-6,-19
7010,-18,-1,1,2,1,-53,4,-14
7011,-18,-14,-8,-3,-7,-39,-18,-15
7012,-33,-4,-6,-10,-22,14,-17,-5
7013,83,-6,1,9,29,99,24,31
7014,-14,8,1,-3,-6,-29,-6,-28
7015,-60,0,-2,-1,-20,-79,28,13
7016,16,-8,2,2,18,21,-4,-8
7017,-24,5,-1,-7,-23,-42,2,6
7018,63,-5,-3,4,23,103,0,1
7019,-27,-30,-3,-8,-20,-22,-19,0
7020,-20,-21,-2,2,5,57,9,-20
7021,-5,90,-2,-6,-17,-83,-24,-34
7022,-28,28,11,7,19,-50,29,-1
7023,56,-13,3,2,28,121,38,55
7024,-11,0,-3,0,-17,-62,-38,-6
7025,-81,-58,-7,-11,-46,-26,11,-18
7026,70,-94,2,4,23,93,35,18
7027,46,85,10,4,-9,-45,-33,-52
7028,12,-2,-11,-10,-10,-74,32,46
7029,23,49,7,9,19,8,2,-31
7030,-81,-22,-13,1,-4,-29,-39,-21
7031,12,-24,-17,-21,-23,121,-37,-1
7032,20,-31,0,-11,11,23,3,-49
7033,36,-56,-5,-13,-48,-54,-14,14
7034,-12,65,25,28,89,-34,42,66
7035,-34,-87,0,12,-27,-15,1,14
7036,-4,79,-15,-24,-35,-118,-70,-39
7037,-39,-34,-10,-10,-44,41,24,27
7038,59,-31,-9,-9,27,46,-33,-33
7039,-62,-79,4,-3,-31,-128,3,-13
7040,13,24,6,16,84,53,0,62
7041,24,59,23,30,80,117,-10,-25
7042,32,17,-8,-1,-35,46,74,35
7043,4,120,10,8,-28,-118,-9,-23
7044,15,-78,-16,-17,-59,-3,-23,-18
7045,-66,-47,-5,-7,37,-102,-17,3
7046,82,127,5,-22,-93,-72,-49,1
7047,8,8,-21,-10,-1,-12,-14,-12
7048,4,0,34,52,43,15,54,24
7049,37,-99,-6,-12,27,17,-10,0
7050,-113,21,1,10,58,11,18,-15
7051,-26,-45,-15,-31,-56,20,-22,0
7052,14,42,14,18,-28,-81,30,7
7053,0,62,2,-4,13,54,-10,19
7054,-86,-78,-6,-1,-39,-100,-23,-41
7055,69,-57,-20,-7,-13,-17,3,0
7056,-44,30,-7,-20,-14,9,3,56
7057,-54,-70,2,27,36,-21,27,-6
7058,-37,108,-15,-16,-12,-29,-36,5
7059,81,-19,-3,8,67,-8,67,92
7060,-21,38,11,9,-43,-126,-36,-23
7061,16,100,-6,-13,-10,-46,-21,-6
7062,99,-127,7,6,-106,-107,-33,-31
7063,-58,-7,10,59,96,74,51,-3
7064,38,-14,10,2,-12,-39,-40,-7
7065,-14,43,-34,-72,19,-8,-2,9
7066,20,-25,2,13,-32,-75,11,-42
7067,-2,62,27,-2,40,81,-28,8
7068,-6,18,-16,0,-18,-52,-51,-46
7069,13,-36,-12,-20,-128,76,-41,27
7070,-99,-105,2,1,39,-68,-53,6
7071,76,66,12,14,-43,84,41,32
7072,-2,67,-13,-23,-81,-80,-22,-5
7073,61,19,54,68,101,70,75,-29
7074,78,24,-27,-23,-92,-10,-25,23
7075,-53,-105,-22,-14,-54,-119,-44,-18
7076,6,39,23,31,127,127,109,-4
7077,43,46,15,20,-11,-94,25,-2
7078,-72,10,12,12,-35,42,-32,-3
7079,103,-80,-22,8,94,27,-17,-5
7080,-37,-19,-4,-28,-75,-18,-62,1
7081,-26,-128,-10,-24,-18,21,-16,-19
7082,-23,63,1,-35,-1,-99,17,9
7083,-61,-80,-8,-20,-31,29,-88,-36
7084,45,0,-7,2,-5,79,-1,-4
7085,5,-2,-2,30,-12,-123,1,-21
7086,48,35,3,-22,57,95,88,1
7087,-39,50,6,-26,-68,-101,15,-23
7088,-65,-128,-21,-1,-48,68,-5,5
7089,28,104,40,26,-11,-29,-75,-71
7090,114,-15,-29,21,49,33,24,-79
7091,-84,8,6,-20,-71,-128,-92,-72
7092,63,-94,-13,15,127,113,108,56
7093,44,-14,24,-6,-43,-128,-3,71
7094,-41,-89,2,9,-48,-36,29,-17
